"DRM_ID","psu_id","lat_degrees.x","lat_degrees.y","lon_degrees.x","lon_degrees.y","mpa_nr.x","mpa_nr.y","subregion_nr.x","subregion_nr.y","habitat_cd.x","habitat_cd.y","psu_depth.x","psu_depth.y","prot.x","prot.y","depth_class.x","depth_class.y","rugosity_class.x","rugosity_class.y","strat.x","strat.y","Priority","Status","mapgrid_nr","zone_nr","lat_deg","lon_deg","psu_vrel","Shape_Leng","Shape_Area","region","priority_level","strat_nr","survey_type"
NA,2693,NA,24.6049821,NA,-82.9959323,NA,0,NA,4,NA,"CONT_HR",NA,28.3,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,391465,NA,NA,NA,NA,NA,NA,NA,2,21,"Fish & Benthic"
NA,2695,NA,24.6533785,NA,-82.9542241,NA,26,NA,4,NA,"CONT_HR",NA,22.3,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,554171,NA,NA,NA,NA,NA,NA,NA,2,22,"Fish & Benthic"
NA,2696,NA,24.6584839,NA,-82.9434367,NA,26,NA,4,NA,"ISOL_HR",NA,22.5,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,571451,NA,NA,NA,NA,NA,NA,NA,2,22,"Fish & Benthic"
NA,2704,NA,24.7138283,NA,-82.775779,NA,0,NA,4,NA,"CONT_MR",NA,24.6,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,665208,NA,NA,NA,NA,NA,NA,NA,2,23,"Fish & Benthic"
NA,2698,NA,24.7223631,NA,-82.7793598,NA,0,NA,4,NA,"CONT_MR",NA,22.4,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,677699,NA,NA,NA,NA,NA,NA,NA,2,23,"Fish & Benthic"
NA,2703,NA,24.5553021,NA,-82.9635586,NA,0,NA,4,NA,"CONT_LR",NA,24.7,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,241791,NA,NA,NA,NA,NA,NA,NA,2,23,"Fish & Benthic"
NA,2701,NA,24.5658619,NA,-82.9499029,NA,0,NA,4,NA,"ISOL_LR",NA,22.2,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,270005,NA,NA,NA,NA,NA,NA,NA,2,23,"Fish & Benthic"
NA,2705,NA,24.641887,NA,-82.7895775,NA,26,NA,4,NA,"SPGR_HR",NA,22,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,507732,NA,NA,NA,NA,NA,NA,NA,2,24,"Fish & Benthic"
NA,2717,NA,24.6451262,NA,-82.9639735,NA,26,NA,4,NA,"CONT_LR",NA,22,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,526035,NA,NA,NA,NA,NA,NA,NA,2,24,"Fish & Benthic"
NA,2707,NA,24.6452357,NA,-82.955579,NA,26,NA,4,NA,"CONT_LR",NA,22,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,526052,NA,NA,NA,NA,NA,NA,NA,2,24,"Fish & Benthic"
NA,2706,NA,24.6617324,NA,-82.9365716,NA,26,NA,4,NA,"ISOL_HR",NA,25.4,NA,2,NA,"D3",NA,"RU",NA,"DT09",NA,NA,581667,NA,NA,NA,NA,NA,NA,NA,2,24,"Fish & Benthic"
NA,2729,NA,24.6953079,NA,-82.9924285,NA,24,NA,3,NA,"ISOL_MR",NA,25.4,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,640603,NA,NA,NA,NA,NA,NA,NA,2,7,"Benthic"
NA,2730,NA,24.692175,NA,-82.9904024,NA,24,NA,3,NA,"CONT_LR",NA,27.8,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,635689,NA,NA,NA,NA,NA,NA,NA,2,7,"Benthic"
NA,2731,NA,24.6731023,NA,-82.9989914,NA,24,NA,3,NA,"CONT_LR",NA,23.8,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,606247,NA,NA,NA,NA,NA,NA,NA,2,7,"Benthic"
NA,2732,NA,24.6574641,NA,-82.9868877,NA,24,NA,3,NA,"CONT_LR",NA,32.3,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,569793,NA,NA,NA,NA,NA,NA,NA,2,7,"Benthic"
NA,2733,NA,24.6892961,NA,-82.9691119,NA,24,NA,3,NA,"CONT_LR",NA,32.5,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,630818,NA,NA,NA,NA,NA,NA,NA,2,7,"Benthic"
NA,2734,NA,24.7057729,NA,-82.9861714,NA,24,NA,3,NA,"CONT_LR",NA,27.3,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,656638,NA,NA,NA,NA,NA,NA,NA,2,7,"Benthic"
NA,2735,NA,24.6593033,NA,-82.9498708,NA,26,NA,4,NA,"ISOL_LR",NA,29.7,NA,2,NA,"D3",NA,"R2",NA,"DT07",NA,NA,574498,NA,NA,NA,NA,NA,NA,NA,2,20,"Benthic"
NA,2736,NA,24.6433016,NA,-82.9654266,NA,26,NA,4,NA,"CONT_HR",NA,22.3,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,519804,NA,NA,NA,NA,NA,NA,NA,2,22,"Benthic"
NA,2737,NA,24.6640272,NA,-82.9336432,NA,26,NA,4,NA,"ISOL_HR",NA,24.6,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,587939,NA,NA,NA,NA,NA,NA,NA,2,22,"Benthic"
NA,2000,NA,24.649232,NA,-83.0618296,NA,0,NA,3,NA,"CONT_LR",NA,15.4,NA,0,NA,"D2",NA,"R2",NA,"DT04",NA,NA,544561,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2001,NA,24.6369864,NA,-83.0660731,NA,0,NA,3,NA,"CONT_LR",NA,16.2,NA,0,NA,"D2",NA,"R2",NA,"DT04",NA,NA,502522,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2002,NA,24.6464165,NA,-83.0365955,NA,0,NA,3,NA,"CONT_LR",NA,17.6,NA,0,NA,"D2",NA,"R1",NA,"DT04",NA,NA,533678,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2004,NA,24.6414448,NA,-83.0700973,NA,0,NA,3,NA,"CONT_LR",NA,16.5,NA,0,NA,"D2",NA,"R2",NA,"DT04",NA,NA,518038,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2005,NA,24.6315172,NA,-83.0368477,NA,0,NA,3,NA,"CONT_LR",NA,15.8,NA,0,NA,"D2",NA,"R2",NA,"DT04",NA,NA,482487,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2007,NA,24.6302985,NA,-83.0600373,NA,0,NA,3,NA,"CONT_LR",NA,16.5,NA,0,NA,"D2",NA,"R1",NA,"DT04",NA,NA,479356,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2008,NA,24.6111682,NA,-83.0725609,NA,0,NA,3,NA,"CONT_LR",NA,16.7,NA,0,NA,"D2",NA,"R1",NA,"DT04",NA,NA,415346,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2010,NA,24.6137358,NA,-83.0498908,NA,0,NA,3,NA,"CONT_LR",NA,21.2,NA,0,NA,"D2",NA,"R1",NA,"DT04",NA,NA,422958,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2011,NA,24.6311061,NA,-83.066964,NA,0,NA,3,NA,"CONT_LR",NA,16.4,NA,0,NA,"D2",NA,"R2",NA,"DT04",NA,NA,482426,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2012,NA,24.6399956,NA,-83.0769873,NA,0,NA,3,NA,"ISOL_LR",NA,16.5,NA,0,NA,"D2",NA,"R1",NA,"DT04",NA,NA,513362,NA,NA,NA,NA,NA,NA,NA,1,1,"Fish"
NA,2015,NA,24.6366862,NA,-83.0877969,NA,0,NA,3,NA,"CONT_LR",NA,15.9,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,502478,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2016,NA,24.6308333,NA,-83.086712,NA,0,NA,3,NA,"CONT_LR",NA,16.6,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,482386,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2018,NA,24.6230724,NA,-83.0930023,NA,0,NA,3,NA,"CONT_LR",NA,20.8,NA,0,NA,"D2",NA,"R3",NA,"DT05",NA,NA,456287,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2020,NA,24.6345219,NA,-83.0482546,NA,0,NA,3,NA,"CONT_LR",NA,14.6,NA,0,NA,"D2",NA,"R3",NA,"DT05",NA,NA,493266,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2022,NA,24.6296299,NA,-83.0758283,NA,0,NA,3,NA,"CONT_LR",NA,13.1,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,477782,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2023,NA,24.6395102,NA,-83.0794485,NA,0,NA,3,NA,"CONT_MR",NA,15.7,NA,0,NA,"D2",NA,"R3",NA,"DT05",NA,NA,511803,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2029,NA,24.6291103,NA,-83.0807577,NA,0,NA,3,NA,"CONT_LR",NA,15.2,NA,0,NA,"D2",NA,"R3",NA,"DT05",NA,NA,476234,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2030,NA,24.6231252,NA,-83.0564632,NA,0,NA,3,NA,"CONT_LR",NA,15.5,NA,0,NA,"D2",NA,"R3",NA,"DT05",NA,NA,454835,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2031,NA,24.6471956,NA,-83.0785881,NA,0,NA,3,NA,"CONT_MR",NA,16.3,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,538279,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2032,NA,24.6411646,NA,-83.0903407,NA,0,NA,3,NA,"CONT_LR",NA,18.2,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,517997,NA,NA,NA,NA,NA,NA,NA,1,2,"Fish"
NA,2035,NA,24.5952464,NA,-83.0486021,NA,0,NA,3,NA,"CONT_LR",NA,27,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,361706,NA,NA,NA,NA,NA,NA,NA,1,3,"Fish"
NA,2036,NA,24.6346815,NA,-83.1020845,NA,0,NA,3,NA,"CONT_MR",NA,23.1,NA,0,NA,"D3",NA,"R2",NA,"DT07",NA,NA,496249,NA,NA,NA,NA,NA,NA,NA,1,3,"Fish"
NA,2038,NA,24.6104066,NA,-83.0290994,NA,0,NA,3,NA,"ISOL_MR",NA,32.6,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,410904,NA,NA,NA,NA,NA,NA,NA,1,3,"Fish"
NA,2040,NA,24.5920807,NA,-83.0490442,NA,0,NA,3,NA,"CONT_LR",NA,27.5,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,351581,NA,NA,NA,NA,NA,NA,NA,1,3,"Fish"
NA,2044,NA,24.6035839,NA,-83.032939,NA,0,NA,3,NA,"ISOL_MR",NA,32.8,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,388394,NA,NA,NA,NA,NA,NA,NA,1,3,"Fish"
NA,2046,NA,24.6093437,NA,-83.0409319,NA,0,NA,3,NA,"CONT_LR",NA,23.5,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,407868,NA,NA,NA,NA,NA,NA,NA,1,3,"Fish"
NA,2047,NA,24.5816203,NA,-83.0547974,NA,0,NA,3,NA,"CONT_LR",NA,29.3,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,319433,NA,NA,NA,NA,NA,NA,NA,1,3,"Fish"
NA,2053,NA,24.5985061,NA,-83.0412498,NA,0,NA,3,NA,"CONT_LR",NA,28.5,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,371987,NA,NA,NA,NA,NA,NA,NA,1,4,"Fish"
NA,2055,NA,24.6444992,NA,-83.0113766,NA,0,NA,3,NA,"ISOL_LR",NA,30.6,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,525939,NA,NA,NA,NA,NA,NA,NA,1,4,"Fish"
NA,2058,NA,24.6371592,NA,-83.0201483,NA,0,NA,3,NA,"ISOL_MR",NA,29.5,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,501065,NA,NA,NA,NA,NA,NA,NA,1,4,"Fish"
NA,2059,NA,24.6494039,NA,-83.0159003,NA,0,NA,3,NA,"ISOL_MR",NA,27.2,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,543092,NA,NA,NA,NA,NA,NA,NA,1,4,"Fish"
NA,2061,NA,24.6630672,NA,-83.0403234,NA,24,NA,3,NA,"CONT_LR",NA,19.7,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,588921,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2064,NA,24.681677,NA,-82.9991282,NA,24,NA,3,NA,"ISOL_LR",NA,20.8,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,619537,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2066,NA,24.6597012,NA,-83.0881798,NA,24,NA,3,NA,"CONT_LR",NA,21.4,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,581360,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2067,NA,24.666644,NA,-83.0428514,NA,24,NA,3,NA,"CONT_LR",NA,19.3,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,596776,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2068,NA,24.6692911,NA,-83.0473403,NA,24,NA,3,NA,"CONT_LR",NA,18.5,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,601235,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2069,NA,24.6783505,NA,-83.0450182,NA,24,NA,3,NA,"CONT_LR",NA,20.2,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,615252,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2070,NA,24.6555692,NA,-83.0273596,NA,24,NA,3,NA,"CONT_LR",NA,18.3,NA,1,NA,"D2",NA,"R1",NA,"DT04",NA,NA,565001,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2071,NA,24.6503371,NA,-83.047031,NA,24,NA,3,NA,"CONT_LR",NA,17.3,NA,1,NA,"D2",NA,"R1",NA,"DT04",NA,NA,547719,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2072,NA,24.6634715,NA,-83.0437876,NA,24,NA,3,NA,"CONT_LR",NA,19,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,589968,NA,NA,NA,NA,NA,NA,NA,1,5,"Fish"
NA,2074,NA,24.6976478,NA,-83.0532386,NA,24,NA,3,NA,"CONT_HR",NA,20.5,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,645398,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2076,NA,24.6987725,NA,-83.0369521,NA,24,NA,3,NA,"CONT_LR",NA,21.4,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,646835,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2077,NA,24.6707235,NA,-83.0745322,NA,24,NA,3,NA,"CONT_LR",NA,20.5,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,603992,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2079,NA,24.7166172,NA,-82.9853552,NA,24,NA,3,NA,"CONT_LR",NA,17.7,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,672744,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2080,NA,24.6676531,NA,-83.06806,NA,24,NA,3,NA,"CONT_LR",NA,19,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,599023,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2081,NA,24.6562006,NA,-83.080219,NA,24,NA,3,NA,"ISOL_MR",NA,17.7,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,569604,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2082,NA,24.6640088,NA,-83.0704696,NA,24,NA,3,NA,"ISOL_HR",NA,17.9,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,592022,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2083,NA,24.6513136,NA,-83.041614,NA,24,NA,3,NA,"CONT_LR",NA,18.7,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,550862,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2085,NA,24.6523294,NA,-83.0989228,NA,24,NA,3,NA,"CONT_HR",NA,21.1,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,557010,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2086,NA,24.6547852,NA,-83.0846407,NA,24,NA,3,NA,"ISOL_HR",NA,16.6,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,564885,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2087,NA,24.6780205,NA,-83.0025279,NA,24,NA,3,NA,"CONT_LR",NA,18.8,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,613942,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2089,NA,24.6789092,NA,-83.0371232,NA,24,NA,3,NA,"ISOL_HR",NA,18.8,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,615966,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2092,NA,24.6700858,NA,-83.0552568,NA,24,NA,3,NA,"ISOL_LR",NA,18,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,602627,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2094,NA,24.7166041,NA,-82.9863433,NA,24,NA,3,NA,"CONT_LR",NA,17.5,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,672742,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2095,NA,24.7009214,NA,-83.0448926,NA,24,NA,3,NA,"CONT_MR",NA,21.2,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,650301,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2100,NA,24.711123,NA,-82.9911978,NA,24,NA,3,NA,"CONT_LR",NA,14.5,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,664772,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2101,NA,24.6693764,NA,-83.074016,NA,24,NA,3,NA,"CONT_LR",NA,20.6,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,601883,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2102,NA,24.70383,NA,-82.9965171,NA,24,NA,3,NA,"CONT_LR",NA,18.4,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,653865,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2104,NA,24.6715098,NA,-83.0829428,NA,24,NA,3,NA,"CONT_MR",NA,21.5,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,605379,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2105,NA,24.6982407,NA,-83.0428725,NA,24,NA,3,NA,"CONT_HR",NA,21.6,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,646121,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2106,NA,24.6550922,NA,-83.0950178,NA,24,NA,3,NA,"CONT_HR",NA,21.4,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,566434,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2108,NA,24.7040333,NA,-83.0484022,NA,24,NA,3,NA,"CONT_HR",NA,21.5,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,655140,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2110,NA,24.6794271,NA,-83.0652902,NA,24,NA,3,NA,"CONT_LR",NA,20.4,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,617305,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2111,NA,24.6797967,NA,-83.0712243,NA,24,NA,3,NA,"CONT_LR",NA,19.5,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,617991,NA,NA,NA,NA,NA,NA,NA,1,6,"Fish"
NA,2130,NA,24.6502667,NA,-83.0188776,NA,24,NA,3,NA,"ISOL_MR",NA,26.6,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,546210,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2132,NA,24.6554754,NA,-83.0006862,NA,24,NA,3,NA,"CONT_LR",NA,30,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,563485,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2135,NA,24.6879197,NA,-83.0713586,NA,24,NA,3,NA,"CONT_HR",NA,25.6,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,630611,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2136,NA,24.6927944,NA,-83.0116574,NA,24,NA,3,NA,"CONT_LR",NA,22.8,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,637054,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2138,NA,24.6832601,NA,-82.9818621,NA,24,NA,3,NA,"CONT_LR",NA,27.2,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,621678,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2140,NA,24.6630101,NA,-82.9770964,NA,24,NA,3,NA,"REEF_HR",NA,31.6,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,586657,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2141,NA,24.7142101,NA,-83.0302852,NA,24,NA,3,NA,"CONT_HR",NA,28.8,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,670029,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2144,NA,24.6603804,NA,-83.0052099,NA,24,NA,3,NA,"CONT_HR",NA,24.8,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,580186,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2146,NA,24.7121336,NA,-83.0169096,NA,24,NA,3,NA,"CONT_HR",NA,31.8,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,666734,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2150,NA,24.706844,NA,-83.007436,NA,24,NA,3,NA,"CONT_HR",NA,29.6,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,658645,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2152,NA,24.6890446,NA,-83.0219723,NA,24,NA,3,NA,"CONT_LR",NA,23.7,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,631413,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2154,NA,24.6943804,NA,-83.0610901,NA,24,NA,3,NA,"CONT_HR",NA,24.2,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,640464,NA,NA,NA,NA,NA,NA,NA,1,8,"Fish"
NA,2158,NA,24.6360282,NA,-82.8630825,NA,26,NA,4,NA,"CONT_LR",NA,3.5,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,490549,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2160,NA,24.5977215,NA,-82.894113,NA,26,NA,4,NA,"CONT_LR",NA,4,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,363477,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2162,NA,24.5859123,NA,-82.8998593,NA,26,NA,4,NA,"CONT_LR",NA,8.4,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,326627,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2164,NA,24.6961552,NA,-82.7814579,NA,26,NA,4,NA,"SPGR_LR",NA,8.2,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,638222,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2165,NA,24.6274617,NA,-82.8254232,NA,26,NA,4,NA,"ISOL_LR",NA,7.9,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,459881,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2166,NA,24.6571387,NA,-82.7976986,NA,26,NA,4,NA,"ISOL_MR",NA,4.2,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,560756,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2167,NA,24.7044415,NA,-82.8057895,NA,26,NA,4,NA,"CONT_LR",NA,3.2,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,651479,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2168,NA,24.6238281,NA,-82.9354932,NA,26,NA,4,NA,"CONT_LR",NA,3.8,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,452028,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2169,NA,24.6090172,NA,-82.8932956,NA,26,NA,4,NA,"ISOL_MR",NA,11.1,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,400661,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2170,NA,24.6247308,NA,-82.9355071,NA,26,NA,4,NA,"CONT_LR",NA,4.1,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,455080,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2171,NA,24.6443943,NA,-82.8064066,NA,26,NA,4,NA,"ISOL_LR",NA,3.6,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,517018,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2173,NA,24.6402667,NA,-82.8117801,NA,26,NA,4,NA,"ISOL_LR",NA,8,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,503037,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2175,NA,24.6653044,NA,-82.7943576,NA,26,NA,4,NA,"CONT_MR",NA,4.4,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,587027,NA,NA,NA,NA,NA,NA,NA,1,9,"Fish"
NA,2177,NA,24.6472267,NA,-82.7960748,NA,26,NA,4,NA,"ISOL_LR",NA,3.8,NA,2,NA,"D1",NA,"R3",NA,"DT02",NA,NA,526375,NA,NA,NA,NA,NA,NA,NA,1,10,"Fish"
NA,2184,NA,24.6349782,NA,-82.8749198,NA,26,NA,4,NA,"CONT_LR",NA,4.2,NA,2,NA,"D1",NA,"R3",NA,"DT02",NA,NA,487441,NA,NA,NA,NA,NA,NA,NA,1,10,"Fish"
NA,2192,NA,24.5945933,NA,-82.8915974,NA,26,NA,4,NA,"CONT_LR",NA,7.8,NA,2,NA,"D1",NA,"R3",NA,"DT02",NA,NA,353336,NA,NA,NA,NA,NA,NA,NA,1,10,"Fish"
NA,2196,NA,24.6111493,NA,-82.9032031,NA,26,NA,4,NA,"CONT_HR",NA,11.5,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,408147,NA,NA,NA,NA,NA,NA,NA,1,12,"Fish"
NA,2198,NA,24.6682345,NA,-82.8867787,NA,26,NA,4,NA,"ISOL_MR",NA,11.9,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,596178,NA,NA,NA,NA,NA,NA,NA,1,12,"Fish"
